task,family,variant,base,mutation_target,model,trial,example_id,requirement_id,visible_pass,hidden_pass,false_complete,imputed
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E1,D1,true,false,true,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E1,R1,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E1,R2,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E1,R3,true,false,true,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E2,R4,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E3,R5,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E4,R6,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E4,X1,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E5,R7,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E5,X2,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E6,R8,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,2,E7,C2,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E1,C1,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E1,D1,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E1,R1,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E1,R2,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E1,R3,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E2,R4,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E3,R5,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E4,R6,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E4,X1,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E5,R7,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E5,X2,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E6,R8,true,true,false,false
idledger_base,idledger,base,true,R5,qwen3.7-max,3,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E1,D1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E1,R3,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E2,R4,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,1,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E1,D1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E1,R3,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E2,R4,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,2,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E1,D1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E1,R2,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E1,R3,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E2,R4,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,glm-5.2,3,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E1,D1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E1,R3,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E2,R4,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,1,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E1,D1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E1,R3,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E2,R4,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,2,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E1,D1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E1,R3,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E2,R4,false,false,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,minimax-m3,3,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E1,D1,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E1,R3,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E2,R4,false,false,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,1,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E1,D1,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E1,R3,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E2,R4,false,false,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,2,E7,C2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E1,C1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E1,D1,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E1,R1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E1,R2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E1,R3,true,false,true,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E2,R4,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E3,R5,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E4,R6,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E4,X1,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E5,R7,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E5,X2,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E6,R8,true,true,false,false
idledger_firstwins,idledger,firstwins,false,R5,qwen3.7-max,3,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E1,C1,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E1,D1,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E1,R1,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E1,R2,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E1,R3,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E2,R4,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E3,R5,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E4,R6,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E4,X1,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E5,R7,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E5,X2,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E6,R8,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,1,E7,C2,false,false,false,true
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E1,D1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E1,R2,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E1,R3,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E3,R5,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,2,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E1,D1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E1,R3,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E3,R5,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,glm-5.2,3,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E1,D1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E1,R3,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E3,R5,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,1,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E1,D1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E1,R3,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E3,R5,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,2,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E1,D1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E1,R3,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E3,R5,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,minimax-m3,3,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E1,D1,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E1,R3,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E3,R5,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,1,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E1,D1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E1,R3,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E3,R5,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,E7,C2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E1,C1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E1,D1,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E1,R1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E1,R2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E1,R3,true,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E2,R4,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E3,R5,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E4,R6,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E4,X1,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E5,R7,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E5,X2,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E6,R8,true,true,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,E7,C2,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E1,D1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E1,R1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E1,R2,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E2,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E2,R4,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E2,R5,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E3,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E4,R6,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E4,X1,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E5,R7,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E6,C1,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E6,R3,false,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E1,D1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E1,R1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E1,R2,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E2,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E2,R4,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E2,R5,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E3,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E4,R6,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E4,X1,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E5,R7,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E6,C1,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E6,R3,false,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E1,D1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E1,R1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E1,R2,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E2,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E2,R4,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E2,R5,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E3,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E4,R6,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E4,X1,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E5,R7,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E6,C1,false,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E6,R3,false,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E1,D1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E1,R1,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E1,R2,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E2,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E2,R4,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E2,R5,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E3,R3,true,true,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E4,R6,false,false,false,false
